pl_name,hostname,discoverymethod,pl_bmassprov,disc_year,planet_mass_limit_flag,planet_radius_limit_flag,insolation_limit_flag,equilibrium_temperature_limit_flag,available_axis_count,available_axes,stellar_mass_solar_effective,stellar_mass_source,orbital_status,orbital_period_days_effective,semimajor_axis_au_effective,orbital_stellar_mass_solar_effective,orbital_calculable,G_hat_star_only_SI,log_G_ratio_star_only,planet_to_star_mass_ratio,G_hat_two_body_SI,log_G_ratio_two_body,planet_density_earth,planet_density_g_cm3,planet_surface_gravity_earth,planet_escape_velocity_earth,flag_extreme_density_robust,planet_density_lower_g_cm3,planet_density_upper_g_cm3,planet_density_audit_class,planet_true_mass_constraint_lower_earth,planet_true_mass_constraint_upper_earth,planet_radius_constraint_lower_earth,planet_radius_constraint_upper_earth,planet_density_constraint_lower_g_cm3,planet_density_constraint_upper_g_cm3,planet_density_candidate_defense,stellar_density_solar,stellar_logg_predicted_cgs,stellar_logg_delta_dex,insolation_model_earth,insolation_catalog_model_ratio,effective_stellar_luminosity_from_insolation_solar,stellar_luminosity_from_radius_temperature_solar,stellar_luminosity_representation_ratio,equilibrium_temperature_model_K,equilibrium_temperature_catalog_model_ratio,flag_extreme_insolation_consistency_robust,flag_extreme_temperature_consistency_robust,irradiation_consistency_Q,effective_albedo_like,irradiation_audit_class,host_shared_insolation_factor_candidate,insolation_model_constraint_lower_earth,insolation_model_constraint_upper_earth,equilibrium_temperature_model_constraint_lower_K,equilibrium_temperature_model_constraint_upper_K,insolation_candidate_interval_overlap,thermal_balance_candidate_defensible,thermal_balance_phi_central,host_latent_insolation_scale,host_latent_insolation_scale_cv,host_latent_scale_thermal_Q,host_latent_scale_candidate,irradiation_candidate_defense,thermal_candidate_defense,periastron_au,apastron_au,available_zone_count,available_zones,deep_residual_maximal_subspace,deep_residual_axis_count,deep_residual_eligible,passport_status
K2-16 b,K2-16,Transit,M-R relationship,2015,0.0,0.0,0.0,0.0,16,log_planet_mass_earth;log_planet_radius_earth;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0.68,OBSERVED,OBSERVED_P_A_MSTAR,7.6188,0.0667,0.68,True,6.693987353113663e-11,0.002945383627149391,2.093556707359102e-05,6.693847213626341e-11,0.002924448279221724,0.5750746626471293,3.170961689836271,1.1616508185472012,1.531840283275429,False,,,NOT_CANDIDATE,4.74,4.74,1.78,2.26,2.264226067418534,4.634310161156022,EXTREME_EXCLUDED_BY_CONSTRAINTS,2.3652502991345967,4.631501801745777,-0.12150180174577763,44.60433943866953,0.9976607783013356,0.19797560499999997,0.19843979968530245,0.9976607783013356,719.2897942268717,0.9147912361348752,False,False,1.4246064867289407,0.29805177126764726,NOT_CANDIDATE,False,37.38023771809655,52.99975181642904,688.2086627897017,750.9794953186041,True,True,0.7003062162043631,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,,,6,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;CATALOGUE_CONTEXT;UNCERTAINTY_ORBIT,log_planet_mass_earth;log_planet_radius_earth;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,16,True,OBSERVED_ORBITAL_PHYSICS
K2-16 c,K2-16,Transit,M-R relationship,2015,0.0,0.0,0.0,0.0,16,log_planet_mass_earth;log_planet_radius_earth;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0.68,OBSERVED,OBSERVED_P_A_MSTAR,19.07863,0.1229,0.68,True,6.677929186064971e-11,0.0005436075285662101,3.0873336254093086e-05,6.677723022476687e-11,0.0005127346688838108,0.42655597122217864,2.3520296253190933,1.0834521669043338,1.658905815270116,False,,,NOT_CANDIDATE,6.99,6.99,2.0700000000000003,3.66,0.7861414244657776,4.345431429072971,EXTREME_EXCLUDED_BY_CONSTRAINTS,2.3652502991345967,4.631501801745777,-0.12150180174577763,13.13787163386736,0.9971173691658143,0.19786777099999997,0.19843979968530245,0.9971173691658143,529.8962838081561,0.9152734503335177,False,False,1.4208323026116125,0.296187172714251,NOT_CANDIDATE,False,10.997182204931516,15.62959217638125,506.85061221570936,553.4094001832974,True,True,0.7017839947283198,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,,,6,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;CATALOGUE_CONTEXT;UNCERTAINTY_ORBIT,log_planet_mass_earth;log_planet_radius_earth;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,16,True,OBSERVED_ORBITAL_PHYSICS
K2-160 b,K2-160,Transit,M-R relationship,2018,0.0,0.0,0.0,0.0,13,log_planet_mass_earth;log_planet_radius_earth;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0.982829,OBSERVED,MODEL_INFERRED_A_FROM_P_MSTAR,3.705871,0.04658321169857355,0.982829,True,,,,,,0.3177166427348178,1.7518895680397855,1.0097798506291658,1.7914583600488148,False,,,NOT_CANDIDATE,10.2,10.2,3.03276704,3.3924204799999997,1.4405817360238002,2.0162750631240547,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.288220153681644,4.508900140471355,0.1010998595286452,,,,,,,,False,False,,,NOT_CANDIDATE,False,,,,,False,False,,,,,False,NOT_CANDIDATE,NO_THERMAL_OBSERVATION,,,4,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
K2-161 b,K2-161,Transit,M-R relationship,2018,0.0,0.0,0.0,0.0,13,log_planet_mass_earth;log_planet_radius_earth;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0.986876,OBSERVED,MODEL_INFERRED_A_FROM_P_MSTAR,9.283188,0.08603903581220623,0.986876,True,,,,,,0.1358625406964229,0.7491460494000759,0.8311000036987835,2.2547760768744296,False,,,NOT_CANDIDATE,31.1,31.1,5.33459562,7.75045044,0.3683378257696788,1.1295946808130224,EXTREME_EXCLUDED_BY_CONSTRAINTS,0.05826258641095443,3.61309479596815,0.01690520403185003,,,,,,,,False,False,,,NOT_CANDIDATE,False,,,,,False,False,,,,,False,NOT_CANDIDATE,NO_THERMAL_OBSERVATION,,,4,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
K2-162 b,K2-162,Transit,M-R relationship,2018,0.0,0.0,0.0,0.0,16,log_planet_mass_earth;log_planet_radius_earth;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0.75,OBSERVED,OBSERVED_P_A_MSTAR,9.45889,0.0795,0.75,True,6.667288031493711e-11,-0.0010511446066788829,1.0692156280959733e-05,6.66721674457032e-11,-0.0010618367057991128,0.8941775977366255,4.930495273919753,1.2876157407407407,1.3616778865306827,False,,,NOT_CANDIDATE,2.67,2.67,1.3699999999999999,1.55,3.9535107918498866,5.725538267207965,EXTREME_EXCLUDED_BY_CONSTRAINTS,2.2830424737221815,4.635443842040468,-0.005443842040468105,37.304203783840116,0.9345354266776223,0.220337187525,0.2357718939648155,0.9345354266776225,687.8584297738528,0.9173399244484856,False,False,1.319698090508005,0.24225093057832658,NOT_CANDIDATE,False,34.38162327868189,40.58143828489212,673.9710073383199,702.492155609753,True,True,0.7081433499065548,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,,,6,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;CATALOGUE_CONTEXT;UNCERTAINTY_ORBIT,log_planet_mass_earth;log_planet_radius_earth;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,16,True,OBSERVED_ORBITAL_PHYSICS
K2-163 b,K2-163,Transit,M-R relationship,2018,0.0,0.0,0.0,0.0,13,log_planet_mass_earth;log_planet_radius_earth;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0.826112,OBSERVED,MODEL_INFERRED_A_FROM_P_MSTAR,6.673117,0.06506918668556741,0.826112,True,,,,,,0.4433899334288919,2.4448520929269097,1.0934470761992159,1.6421198588691812,False,,,NOT_CANDIDATE,6.65,6.65,2.3420214400000003,2.72291785,1.8162883204665978,2.854406407446459,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.865650926068031,4.590980662386056,0.11901933761394368,,,,,,,,False,False,,,NOT_CANDIDATE,False,,,,,False,False,,,,,False,NOT_CANDIDATE,NO_THERMAL_OBSERVATION,,,4,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
K2-164 b,K2-164,Transit,M-R relationship,2018,0.0,0.0,0.0,0.0,13,log_planet_mass_earth;log_planet_radius_earth;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,1.180894,OBSERVED,MODEL_INFERRED_A_FROM_P_MSTAR,17.355066,0.13862164885089234,1.180894,True,,,,,,0.3089985563246371,1.703818039574049,1.0040135838577116,1.8061813911317866,False,,,NOT_CANDIDATE,10.6,10.6,2.83589349,3.76451663,1.0955821984654917,2.5627301602833414,EXTREME_EXCLUDED_BY_CONSTRAINTS,0.11149951331109552,3.8269997132699323,-0.016999713269932215,,,,,,,,False,False,,,NOT_CANDIDATE,False,,,,,False,False,,,,,False,NOT_CANDIDATE,NO_THERMAL_OBSERVATION,,,4,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
K2-165 b,K2-165,Transit,M-R relationship,2018,0.0,0.0,0.0,0.0,13,log_planet_mass_earth;log_planet_radius_earth;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0.834847,OBSERVED,MODEL_INFERRED_A_FROM_P_MSTAR,2.354992,0.03260907625115801,0.834847,True,,,,,,1.048347004623734,5.78058538349527,1.3360517607424458,1.3048805398591334,False,,,NOT_CANDIDATE,2.17,2.17,1.17723482,1.41903493,4.187426893579141,7.333937395057139,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.6073820776017858,4.54936247149095,-0.08936247149094978,,,,,,,,False,False,,,NOT_CANDIDATE,False,,,,,False,False,,,,,False,NOT_CANDIDATE,NO_THERMAL_OBSERVATION,,,4,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
K2-165 c,K2-165,Transit,M-R relationship,2018,0.0,0.0,0.0,0.0,13,log_planet_mass_earth;log_planet_radius_earth;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0.834847,OBSERVED,MODEL_INFERRED_A_FROM_P_MSTAR,4.382745,0.04933740927991365,0.834847,True,,,,,,0.8072607504212291,4.4512357778226574,1.2545561421633906,1.3963142891445872,False,,,NOT_CANDIDATE,3.03,3.03,1.44398597,1.76334684,3.047166314049269,5.549073401038625,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.6073820776017858,4.54936247149095,-0.08936247149094978,,,,,,,,False,False,,,NOT_CANDIDATE,False,,,,,False,False,,,,,False,NOT_CANDIDATE,NO_THERMAL_OBSERVATION,,,4,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
K2-165 d,K2-165,Transit,M-R relationship,2018,0.0,0.0,0.0,0.0,15,log_planet_mass_earth;log_planet_radius_earth;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0.834847,OBSERVED,MODEL_INFERRED_A_FROM_P_MSTAR,14.101361,0.10752750267076096,0.834847,True,,,,,,0.4038876646462995,2.2270365828596956,1.0695328972337894,1.6829214765132845,False,,,NOT_CANDIDATE,7.5,7.5,2.5001351900000004,2.90142641,1.693141854358017,2.6462906743411043,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.6073820776017858,4.54936247149095,-0.08936247149094978,,,,,,,,False,False,,,NOT_CANDIDATE,False,,,,,False,False,,,,,False,NOT_CANDIDATE,NO_THERMAL_OBSERVATION,,,4,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
K2-166 b,K2-166,Transit,M-R relationship,2018,0.0,0.0,0.0,0.0,16,log_planet_mass_earth;log_planet_radius_earth;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,1.16,OBSERVED,OBSERVED_P_A_MSTAR,8.52695,0.0858,1.16,True,6.668158069025638e-11,-0.0009206596530293922,1.4059087709611426e-05,6.66806432212448e-11,-0.0009347186419109739,0.5169725516137113,2.850586649598004,1.1321698880340276,1.574627592414956,False,,,NOT_CANDIDATE,5.43,5.43,2.0,2.39,2.1931729890867353,3.7426274999999998,EXTREME_EXCLUDED_BY_CONSTRAINTS,0.27795875715054885,4.088886997286497,0.0011130027135024534,400.2735801244637,0.9753209289471664,2.873948920128,2.946669998387457,0.9753209289471664,1244.9412343012018,0.9157058731691007,False,False,1.387150379123986,0.27909762701321505,NOT_CANDIDATE,False,358.8578478230814,444.5525501701303,1211.407427984763,1278.028082240433,True,True,0.7031111721016877,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,,,6,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;CATALOGUE_CONTEXT;UNCERTAINTY_ORBIT,log_planet_mass_earth;log_planet_radius_earth;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,16,True,OBSERVED_ORBITAL_PHYSICS
K2-167 b,K2-167,Transit,Mass,2018,0.0,0.0,0.0,0.0,17,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,1.084,OBSERVED,OBSERVED_P_A_MSTAR,9.978541,0.0932,1.084,True,6.678421220929011e-11,0.0006172855692390006,1.8009405402959873e-05,6.678300948699824e-11,0.0005992763260035853,0.4913236000097536,2.7091583304537816,1.1620269553724163,1.6578009713697957,False,1.6089957405732032,4.085618815369866,NOT_CANDIDATE,5.0,8.1,2.21937818,2.57806556,1.6089957405732032,4.085618815369866,EXTREME_EXCLUDED_BY_CONSTRAINTS,0.32182841300199505,4.121506776629087,0.00049322337091251,369.47374980492367,0.8579770556565142,2.75353808,3.2093376645055205,0.8579770556565142,1220.2688281050494,0.9997796976380469,False,False,0.8587335297306307,-0.16450559501698048,NOT_CANDIDATE,False,283.3232035081916,483.87330107053117,1141.9054774425538,1305.3967740489165,True,True,0.9991190817082061,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.04846400000000001,0.137936,7,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT;UNCERTAINTY_ORBIT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,17,True,FULL_17_AXIS_OBSERVED_ORBITAL
K2-168 b,K2-168,Transit,M-R relationship,2018,0.0,0.0,0.0,0.0,14,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0.877,OBSERVED,MODEL_INFERRED_A_FROM_P_MSTAR,15.8523,0.11817836071053317,0.877,True,,,,,,0.6402629678115562,3.530410004512921,1.1908891201294947,1.4883056686853209,False,,,NOT_CANDIDATE,4.12,4.12,1.75,2.1,2.453048266925818,4.238867405247813,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.5337879315199543,4.542924168737171,-0.08292416873717112,,,,,,,,False,False,,,NOT_CANDIDATE,False,,,,,False,False,,,,,False,NOT_CANDIDATE,NO_THERMAL_OBSERVATION,,,4,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
K2-169 b,K2-169,Transit,M-R relationship,2018,0.0,0.0,0.0,0.0,13,log_planet_mass_earth;log_planet_radius_earth;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0.986144,OBSERVED,MODEL_INFERRED_A_FROM_P_MSTAR,6.380803,0.0669946689039527,0.986144,True,,,,,,1.0463455527093064,5.769549377639116,1.3322978863323645,1.3024581346162687,False,,,NOT_CANDIDATE,2.16,2.16,1.1963355900000001,1.38061788,4.52584871103703,6.9560299690234695,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.2703361751744193,4.505339982754341,0.05466001724565839,,,,,,,,False,False,,,NOT_CANDIDATE,False,,,,,False,False,,,,,False,NOT_CANDIDATE,NO_THERMAL_OBSERVATION,,,4,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
K2-17 b,K2-17,Transit,M-R relationship,2015,0.0,0.0,0.0,0.0,17,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0.71,OBSERVED,OBSERVED_P_A_MSTAR,17.96753,0.119,0.71,True,6.54628973243586e-11,-0.01936589378454138,2.3688904562974567e-05,6.546134661676603e-11,-0.01938958240852664,0.5049791394019261,2.7844549746622205,1.1261034808662953,1.5846800189097603,False,,,NOT_CANDIDATE,5.6,5.6,2.03,2.43,2.151968787587793,3.691192332441609,EXTREME_EXCLUDED_BY_CONSTRAINTS,2.4695995770375934,4.650251237758616,0.14774876224138378,9.652140741014296,0.5086954419485632,0.06953050999999999,0.13668396503350344,0.5086954419485632,490.5864306758009,0.9926895029060212,False,False,0.5238465985003858,-0.9089557951940457,NOT_CANDIDATE,False,8.142103896637122,11.159636933428093,470.1579458061689,508.71218075260674,False,True,0.9710771118965059,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.09758,0.14042,7,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT;UNCERTAINTY_ORBIT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,17,True,FULL_17_AXIS_OBSERVED_ORBITAL
K2-170 b,K2-170,Transit,M-R relationship,2018,0.0,0.0,0.0,0.0,13,log_planet_mass_earth;log_planet_radius_earth;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0.963657,OBSERVED,MODEL_INFERRED_A_FROM_P_MSTAR,7.576544,0.07454722847778937,0.963657,True,,,,,,0.911556374313104,5.026321847962455,1.2927467984173446,1.3540094789778367,False,,,NOT_CANDIDATE,2.6,2.6,1.287105,1.61982501,3.3731512044399348,6.723542857367303,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.0188265389006765,4.438121753049832,-0.09812175304983217,,,,,,,,False,False,,,NOT_CANDIDATE,False,,,,,False,False,,,,,False,NOT_CANDIDATE,NO_THERMAL_OBSERVATION,,,4,ORBITAL_MODEL_ASSISTED;PLANET_STRUCTURE;STELLAR_STRUCTURE;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0,False,MODEL_ASSISTED_ORBITAL_PHYSICS
